Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
30553090,05/05/2015,05/06/2015,NYPD,New York City Police Department,Illegal Parking,Commercial Overnight Parking,Street/Sidewalk,11385,512 FAIRVIEW AVENUE,FAIRVIEW AVENUE,GREENE AVENUE,BLEECKER STREET,,,ADDRESS,RIDGEWOOD,,Precinct,Closed,05/06/2015,The Police Department issued a summons in response to the complaint.,05/06/2015,05 QUEENS,QUEENS,1009554,197382,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70840857,-73.90873081,"(40.70840856814639, -73.90873081031826)"
30553002,05/05/2015,05/05/2015,DOT,Department of Transportation,Traffic Signal Condition,LED Pedestrian Unit,,,,,,,3 AVE,14 ST E,INTERSECTION,,,N/A,Closed,,,05/05/2015,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
30553036,05/05/2015,05/05/2015,DOB,Department of Buildings,General Construction/Plumbing,Site Conditions Endangering Workers,,11222,67 WEST STREET,WEST STREET,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,,05/05/2015,01 BROOKLYN,BROOKLYN,995591,204750,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72866087,-73.95908164,"(40.72866086928485, -73.95908163515666)"
31625942,09/27/2015,09/27/2015,NYPD,New York City Police Department,Illegal Parking,Blocked Hydrant,Street/Sidewalk,11206,261 THROOP AVENUE,THROOP AVENUE,VERNON AVENUE,WILLOUGHBY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,09/28/2015,The Police Department responded to the complaint and determined that police action was not necessary.,09/27/2015,03 BROOKLYN,BROOKLYN,999974,192448,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.69488811,-73.94329649,"(40.69488810770104, -73.94329649247501)"
31594780,09/22/2015,09/22/2015,NYPD,New York City Police Department,Homeless Encampment,N/A,Residential Building/House,10028,1467 3 AVENUE,3 AVENUE,EAST 82 STREET,EAST 83 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,09/23/2015,The Police Department responded to the complaint but officers were unable to gain entry into the premises.,09/22/2015,08 MANHATTAN,MANHATTAN,996573,222259,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.77671732,-73.95550649,"(40.776717316659386, -73.95550648915123)"
31431725,09/01/2015,09/01/2015,DOT,Department of Transportation,Traffic Signal Condition,Cable,,,,,,,BROADWAY,145 ST W,INTERSECTION,,,N/A,Assigned,,,08/31/2015,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
16819519,06/07/2010,06/08/2010,DSNY,BCC - Brooklyn South,Sanitation Condition,12 Dead Animals,Sidewalk,11230,,,,,AVENUE O,EAST 16 STREET,INTERSECTION,BROOKLYN,,DSNY Garage,Closed,,,06/08/2010,14 BROOKLYN,BROOKLYN,995869,162633,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.6130588,-73.95815121,"(40.61305880051526, -73.95815120710414)"
29370675,11/25/2014,11/29/2014,DSNY,A - Queens,Dirty Conditions,E3A Dirty Area/Alleyway,Lot,11385,1642 PUTNAM AVENUE,PUTNAM AVENUE,PUTNAM AVENUE,MYRTLE AVENUE,,,ADDRESS,Ridgewood,,N/A,Closed,,,11/29/2014,05 QUEENS,QUEENS,1009810,194023,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.69918817,-73.90782019,"(40.69918817185965, -73.9078201920691)"
31861676,10/28/2015,10/28/2015,NYPD,New York City Police Department,Illegal Parking,Posted Parking Sign Violation,Street/Sidewalk,11214,211 BAY 37 STREET,BAY 37 STREET,BATH AVENUE,HARWAY AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,10/28/2015,The Police Department issued a summons in response to the complaint.,10/28/2015,11 BROOKLYN,BROOKLYN,986182,155894,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.59456903,-73.99304334,"(40.59456902546694, -73.99304333618242)"
30553114,05/05/2015,05/05/2015,HPD,Department of Housing Preservation and Development,HPD Literature Request,The ABCs of Housing,,,,,,,,,,,,N/A,Closed,05/12/2015,"The literature has been mailed. If it has not been received, please request it again from 311.",05/05/2015,0 Unspecified,Unspecified,,,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
31151165,07/23/2015,08/20/2015,DOT,Department of Transportation,Street Condition,Cave-in,Street,11230,1517 OCEAN PARKWAY,OCEAN PARKWAY,AVENUE O,AVENUE P,,,ADDRESS,BROOKLYN,,N/A,Closed,08/02/2015,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,08/20/2015,12 BROOKLYN,BROOKLYN,993127,161985,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61128335,-73.96802807,"(40.611283345414954, -73.96802807052642)"
30552581,05/05/2015,05/05/2015,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11213,1714 PRESIDENT STREET,PRESIDENT STREET,UTICA AVENUE,ROCHESTER AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/06/2015,The Police Department responded to the complaint and took action to fix the condition.,05/05/2015,09 BROOKLYN,BROOKLYN,1003627,182271,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.66694732,-73.9301524,"(40.666947318702405, -73.93015240110743)"
31150955,07/23/2015,10/13/2015,HPD,Department of Housing Preservation and Development,PLUMBING,WATER SUPPLY,RESIDENTIAL BUILDING,10019,778 11 AVENUE,11 AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",10/13/2015,04 MANHATTAN,MANHATTAN,986265,219252,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76847225,-73.99272553,"(40.76847224815733, -73.99272552777988)"
30552618,05/05/2015,05/11/2015,DOB,Department of Buildings,Building/Use,Illegal Conversion Of Residential Building/Space,,11429,99-27 211 PLACE,211 PLACE,,,,,ADDRESS,Queens Village,,N/A,Closed,,,05/11/2015,13 QUEENS,QUEENS,1054231,199426,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71377828,-73.74756436,"(40.71377827710865, -73.74756436131551)"
30552620,05/05/2015,05/14/2015,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10036,410 WEST   46 STREET,WEST   46 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,05/14/2015,04 MANHATTAN,MANHATTAN,986650,216611,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.76122329,-73.99133656,"(40.761223289122114, -73.99133655918608)"
29958911,02/16/2015,02/16/2015,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11220,865 55 STREET,55 STREET,8 AVENUE,9 AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,02/17/2015,The Police Department responded to the complaint and took action to fix the condition.,02/16/2015,12 BROOKLYN,BROOKLYN,982785,171540,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.63751414,-74.0052785,"(40.63751414447593, -74.00527850481855)"
29371157,11/25/2014,11/25/2014,NYPD,New York City Police Department,Animal Abuse,Neglected,Residential Building/House,10304,621 BRITTON AVENUE,BRITTON AVENUE,BALTIC AVENUE,HAY STREET,,,ADDRESS,STATEN ISLAND,,Precinct,Closed,11/26/2014,The Police Department responded to the complaint and took action to fix the condition.,11/25/2014,02 STATEN ISLAND,STATEN ISLAND,959380,159632,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.60479439,-74.08956457,"(40.60479439081596, -74.08956457414547)"
31149074,07/23/2015,07/23/2015,NYPD,New York City Police Department,Vending,In Prohibited Area,Street/Sidewalk,10007,,,,,BROADWAY,VESEY STREET,INTERSECTION,NEW YORK,,Precinct,Closed,07/23/2015,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,07/23/2015,01 MANHATTAN,MANHATTAN,981866,198456,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7113923,-74.00859925,"(40.711392304653614, -74.00859925106631)"
30552651,05/05/2015,05/10/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,APARTMENT ONLY,RESIDENTIAL BUILDING,10010,395 2 AVENUE,2 AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,05/10/2015,06 MANHATTAN,MANHATTAN,989498,208036,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73768584,-73.98106263,"(40.73768584481694, -73.98106263477966)"
30552662,05/05/2015,05/05/2015,DSNY,BCC - Queens East,Sanitation Condition,12 Dead Animals,Sidewalk,11427,89-38 HOLLIS COURT BOULEVARD,HOLLIS COURT BOULEVARD,,,,,ADDRESS,Queens Village,,DSNY Garage,Closed,,,05/05/2015,13 QUEENS,QUEENS,1052854,202468,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72213859,-73.75250045,"(40.72213858790533, -73.75250044883613)"
27968055,05/03/2014,05/05/2014,DOT,Department of Transportation,Street Condition,Plate Condition - Noisy,Street,10019,,,,,WEST   48 STREET,9 AVENUE,INTERSECTION,NEW YORK,,N/A,Closed,05/13/2014,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,05/05/2014,04 MANHATTAN,MANHATTAN,987058,216980,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.76223598,-73.98986362,"(40.76223597911467, -73.98986362012604)"
30552740,05/05/2015,05/05/2015,DOT,Department of Transportation,Street Light Condition,Street Light Out,,11357,,,,,159 STREET,CRYDERS LANE,INTERSECTION,Whitestone,,N/A,Closed,,,05/04/2015,07 QUEENS,QUEENS,1038730,226231,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.78746007,-73.80326223,"(40.787460071525885, -73.80326223126983)"
30552747,05/05/2015,05/17/2015,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,11691,531 BEACH   43 STREET,BEACH   43 STREET,,,,,ADDRESS,Far Rockaway,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,05/17/2015,14 QUEENS,QUEENS,1046650,158026,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.60020147,-73.77529352,"(40.6002014655673, -73.7752935210424)"
30552648,05/05/2015,05/05/2015,NYPD,New York City Police Department,Blocked Driveway,No Access,Street/Sidewalk,11206,268 MESEROLE STREET,MESEROLE STREET,BUSHWICK PLACE,WATERBURY STREET,,,ADDRESS,BROOKLYN,,Precinct,Closed,05/05/2015,The Police Department responded to the complaint and determined that police action was not necessary.,05/05/2015,01 BROOKLYN,BROOKLYN,1001491,197440,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.70858715,-73.93781315,"(40.70858714932945, -73.93781314565268)"
30552752,05/05/2015,05/11/2015,DOT,Department of Transportation,Street Condition,Defective Hardware,Street,11209,,,,,FORT HAMILTON PARKWAY,92 STREET,INTERSECTION,BROOKLYN,,N/A,Closed,05/15/2015,The City inspected the condition you reported and asked the Department of Environmental Protection to address the issue.,05/11/2015,10 BROOKLYN,BROOKLYN,976618,164062,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.61698544,-74.02749021,"(40.61698544101389, -74.02749021159676)"
27972582,05/03/2014,05/05/2014,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10306,82 BURBANK AVENUE,BURBANK AVENUE,3 STREET,NORTH RAILROAD AVENUE,,,ADDRESS,STATEN ISLAND,,N/A,Closed,05/13/2014,The Department of Transportation inspected the condition you reported and found that the condition meets its standards and/or there is a valid permit to conduct work.,05/05/2014,02 STATEN ISLAND,STATEN ISLAND,952076,149142,Unspecified,STATEN ISLAND,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.57597796,-74.11581856,"(40.57597795680517, -74.11581856494374)"
30552696,05/05/2015,08/26/2015,HPD,Department of Housing Preservation and Development,GENERAL,JANITOR/SUPER,RESIDENTIAL BUILDING,10026,348 WEST  118 STREET,WEST  118 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,08/26/2015,10 MANHATTAN,MANHATTAN,996370,233099,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80647047,-73.95621988,"(40.80647047275139, -73.95621988103771)"
30553328,05/05/2015,05/12/2015,DOF,Senior Citizen Rent Increase Exemption Unit,SCRIE,Rent Discrepancy,Senior Address,11373,,,,,,,ADDRESS,ELMHURST,,N/A,Closed,05/19/2015,We have researched your claim.,05/12/2015,04 QUEENS,QUEENS,,,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,N/A,,,
30551422,05/05/2015,05/09/2015,HPD,Department of Housing Preservation and Development,DOOR/WINDOW,DOOR,RESIDENTIAL BUILDING,11226,1150 FLATBUSH AVENUE,FLATBUSH AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,05/09/2015,14 BROOKLYN,BROOKLYN,996080,173274,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.64226582,-73.95737259,"(40.64226582390192, -73.95737258618698)"
30552799,05/05/2015,05/07/2015,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10451,335 EAST  148 STREET,EAST  148 STREET,,,,,ADDRESS,BRONX,,N/A,Closed,,"The Department of Housing Preservation and Development contacted a tenant in the building and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",05/07/2015,01 BRONX,BRONX,1006242,236596,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8160497,-73.92054859,"(40.81604970414737, -73.92054859286367)"
30552813,05/05/2015,05/18/2015,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,11230,1464 OCEAN AVENUE,OCEAN AVENUE,,,,,ADDRESS,BROOKLYN,,N/A,Closed,,"The Department of Housing Preservation and Development was not able to gain access to inspect the following conditions. The complaint has been closed. If the condition still exists, please file a new complaint.",05/18/2015,14 BROOKLYN,BROOKLYN,996307,167561,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.62658455,-73.95656484,"(40.626584548049, -73.95656483753044)"
30552817,05/05/2015,05/08/2015,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10457,1685 SELWYN AVENUE,SELWYN AVENUE,,,,,ADDRESS,BRONX,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were previously issued for these conditions. Information about specific violations is available at www.nyc.gov/hpd.,05/08/2015,04 BRONX,BRONX,1009053,246805,Unspecified,BRONX,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84406302,-73.91035544,"(40.84406302394415, -73.91035543921193)"
31150860,07/23/2015,09/22/2015,DOHMH,Department of Health and Mental Hygiene,Food Establishment,Letter Grading,Restaurant/Bar/Deli/Bakery,11377,50-17 SKILLMAN AVENUE,SKILLMAN AVENUE,50 STREET,51 STREET,,,ADDRESS,WOODSIDE,,N/A,Closed,09/21/2015,"The Department of Health and Mental Hygiene has sent official written notification to the Owner/Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after your initial complaint, please make a new complaint.",09/22/2015,02 QUEENS,QUEENS,1008065,211120,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74612015,-73.91405287,"(40.746120145971815, -73.9140528739129)"
27972370,05/03/2014,05/03/2014,NYPD,New York City Police Department,Blocked Driveway,Partial Access,Street/Sidewalk,11368,,,,,55 AVENUE,98 STREET,INTERSECTION,CORONA,,Precinct,Closed,05/03/2014,The Police Department responded to the complaint and took action to fix the condition.,05/03/2014,04 QUEENS,QUEENS,1022254,208565,Unspecified,QUEENS,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73905772,-73.86286,"(40.73905772197356, -73.86285999718633)"
30552858,05/05/2015,05/06/2015,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,55 ST,55 ST,17 AVE,UNNAMED ST,,,BLOCKFACE,,,N/A,Closed,,,05/06/2015,Unspecified BROOKLYN,BROOKLYN,,,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
29374396,11/25/2014,11/25/2014,NYPD,New York City Police Department,Derelict Vehicle,With License Plate,Street/Sidewalk,11207,258 SCHENCK AVENUE,SCHENCK AVENUE,LIBERTY AVENUE,GLENMORE AVENUE,,,ADDRESS,BROOKLYN,,Precinct,Closed,11/26/2014,The Police Department issued a summons in response to the complaint.,11/25/2014,05 BROOKLYN,BROOKLYN,1015048,185121,Unspecified,BROOKLYN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.67473756,-73.88897053,"(40.67473756214093, -73.88897053360527)"
